REASON,MOLECULE_NAME,SMILES,logP
Duplicate,3 616,NC(CC1=CNC2=CC=CC=C12)=C(O)NC(CC1=CNC2=CC=CC=C12)=C(O)O,"-0,27"
Duplicate,3 618,NC(CC1=CNC2=CC=CC=C12)=C(O)NC(=CC1=CNC2=CC=CC=C12)C(O)O,"-0,27"
Duplicate,3 621,NC(CC1=CNC2=CC=CC=C12)C(O)=NC(CC1=CNC2=CC=CC=C12)=C(O)O,"-0,27"
Duplicate,3 622,NC(CC1=CNC2=CC=CC=C12)C(=O)NC(CC1=CNC2=CC=CC=C12)=C(O)O,"-0,27"
Duplicate,3 623,NC(CC1=CNC2=CC=CC=C12)C(=O)NC(CC1=CNC2=CC=CC=C12)=C(O)O,"-0,27"
Duplicate,3 626,NC(CC1=CNC2=CC=CC=C12)=C(O)N=C(CC1=CNC2=CC=CC=C12)C(O)O,"-0,27"
Duplicate,3 628,OC(NC(CC1=CNC2=CC=CC=C12)=C(O)O)C(=N)CC1=CNC2=CC=CC=C12,"-0,27"
Duplicate,3 631,NC(CC1=CNC2=CC=CC=C12)C(=O)NC(=CC1=CNC2=CC=CC=C12)C(O)O,"-0,27"
Duplicate,3 632,NC(CC1=CNC2=CC=CC=C12)C(=O)NC(=CC1=CNC2=CC=CC=C12)C(O)O,"-0,27"
Duplicate,3 633,NC(=CC1=CNC2=CC=CC=C12)C(=O)NC(CC1=CNC2=CC=CC=C12)C(O)O,"-0,27"
Duplicate,3 636,OC(O)C(NC(O)C(=N)CC1=CNC2=CC=CC=C12)=CC1=CNC2=CC=CC=C12,"-0,27"
Duplicate,3 638,NC(CC1=CNC2=CC=CC=C12)C(=O)N=C(CC1=CNC2=CC=CC=C12)C(O)O,"-0,27"
Duplicate,3 640,OC(O)C(CC1=CNC2=CC=CC=C12)N=C(O)C(=N)CC1=CNC2=CC=CC=C12,"-0,27"
Duplicate,3 641,OC(O)C(CC1=CNC2=CC=CC=C12)NC(=O)C(=N)CC1=CNC2=CC=CC=C12,"-0,27"
Duplicate,3 643,OC(O)C(CC1=CNC2=CC=CC=C12)=NC(O)C(=N)CC1=CNC2=CC=CC=C12,"-0,27"
Duplicate,3 645,OC(NC(CC1=CNC2=CC=CC=C12)C(O)=O)C(=N)CC1=CNC2=CC=CC=C12,"-0,27"
Duplicate,3 647,NC(CC1=CNC2=CC=CC=C12)C(O)=NC(CC1=CNC2=CC=CC=C12)C(O)=O,"-0,27"
Duplicate,3 648,NC(CC1=CNC2=CC=CC=C12)C(=O)NC(CC1=CNC2=CC=CC=C12)C(O)=O,"-0,27"
Duplicate,3 649,NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)C(O)=O,"-0,27"
Duplicate,3 650,NC(CC1=CNc2ccccc12)C(=O)NC(CC1=CNc2ccccc12)C(O)=O,"-0,27"
Duplicate,3 651,NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)C(O)=O,"-0,27"
Duplicate,3 652,NC(CC1=CNC2=CC=CC=C12)C(=O)NC(CC1=CNC2=CC=CC=C12)C(O)=O,"-0,27"
Duplicate,3 654,NC(CC1=CNC2=CC=CC=C12)C(O)N=C(CC1=CNC2=CC=CC=C12)C(O)=O,"-0,27"
Duplicate,3 655,NC(CC1=CNC2=CC=CC=C12)=C(O)NC(CC1=CNC2=CC=CC=C12)C(O)=O,"-0,27"
Duplicate,3 658,NC(CC1=CNC2=CC=CC=C12)C(O)NC(=CC1=CNC2=CC=CC=C12)C(O)=O,"-0,27"
Duplicate,3 661,OC1=CC=C2C(OC(C3=CC(O)=C(O)C=C3)C(O)=C2O)=C1,"0,87"
Duplicate,3 662,OC1C(O)=C(OC2=CC(O)=CC=C12)C1=CC=C(O)C(O)=C1,"0,87"
Duplicate,3 664,OC1C(OC2=CC(O)=CC=C2C1=O)C1=CC(O)=C(O)C=C1,"0,87"
Duplicate,3 665,OC1C(Oc2cc(O)ccc2C1=O)c1ccc(O)c(O)c1,"0,87"
Duplicate,3 666,OC1C(Oc2cc(O)ccc2C1=O)c1ccc(O)c(O)c1,"0,87"
Duplicate,3 668,OC1C(=O)C(OC2=CC(O)=CC=C12)C1=CC(O)=C(O)C=C1,"0,87"
Duplicate,3 670,CN=C(O)NC1=CC(Cl)=CC=C1,"2,18"
Duplicate,3 671,CN=C(O)NC1=CC(Cl)=CC=C1,"2,18"
Duplicate,3 672,CNC(=O)NC1=CC(Cl)=CC=C1,"2,18"
Duplicate,3 673,CNC(=O)Nc1cccc(Cl)c1,"2,18"
Duplicate,3 674,CNC(O)=NC1=CC(Cl)=CC=C1,"2,18"
Duplicate,3 675,CNC(O)=NC1=CC(Cl)=CC=C1,"2,18"
Duplicate,3 677,CCC1=NN=C(SC)N(N)C1=O,"0,46"
Duplicate,3 678,CCC1=NN=C(SC)N(N)C1=O,"0,46"
Duplicate,3 679,CCc1nnc(SC)n(N)c1=O,"0,46"
Duplicate,3 680,CCC1=NN=C(SC)N(N)C1=O,"0,46"
Duplicate,3 683,CC1CC(C)(C)C2=CC(=C(C)O)C(=C)C=C2C1(C)C,"5,70"
Duplicate,3 684,CC1CC(C)(C)C2=C(C=C(C)C(=C2)C(O)=C)C1(C)C,"5,70"
Duplicate,3 686,CC1CC(C)(C)C2=C(C=C(C)C(=C2)C(C)=O)C1(C)C,"5,70"
Duplicate,3 687,CC1CC(C)(C)c2cc(C(C)=O)c(C)cc2C1(C)C,"5,70"
Duplicate,3 688,CC1CC(C)(C)c2cc(C(C)=O)c(C)cc2C1(C)C,"5,70"
Duplicate,3 691,CN(C)C=C(O)NC1=C(C)C=CC=C1C,"0,94"
Duplicate,3 692,CN(C)CC(=O)NC1=C(C)C=CC=C1C,"0,94"
Duplicate,3 693,CN(C)CC(=O)NC1=C(C)C=CC=C1C,"0,94"
Duplicate,3 694,CN(C)CC(O)=NC1=C(C)C=CC=C1C,"0,94"
Duplicate,3 695,CN(C)CC(O)=NC1=C(C)C=CC=C1C,"0,94"
Duplicate,3 697,CC(=O)OC(C1=CC=C(Cl)C(Cl)=C1)C(Cl)(Cl)Cl,"4,92"
Duplicate,3 698,CC(=O)OC(C1=CC(Cl)=C(Cl)C=C1)C(Cl)(Cl)Cl,"4,92"
Duplicate,3 699,CC(=O)OC(c1ccc(Cl)c(Cl)c1)C(Cl)(Cl)Cl,"4,92"
Duplicate,3 700,CC(=O)OC(c1ccc(Cl)c(Cl)c1)C(Cl)(Cl)Cl,"4,92"
Duplicate,3 703,OC1=CCC(C2CCN(CC3=CC=CC=C3)CC2)(C(=O)N1)C1=CC=CC=C1,"3,55"
Duplicate,3 704,OC1=CCC(C2CCN(CC3=CC=CC=C3)CC2)(C(O)=N1)C1=CC=CC=C1,"3,55"
Duplicate,3 705,OC1=CCC(C2CCN(CC3=CC=CC=C3)CC2)(C(O)=N1)C1=CC=CC=C1,"3,55"
Duplicate,3 706,O=C1CCC(C2CCN(CC3=CC=CC=C3)CC2)(C(=O)N1)C1=CC=CC=C1,"3,55"
Duplicate,3 707,O=C1CCC(C2CCN(Cc3ccccc3)CC2)(C(=O)N1)c1ccccc1,"3,55"
Duplicate,3 708,O=C1CCC(C2CCN(Cc3ccccc3)CC2)(C(=O)N1)c1ccccc1,"3,55"
Duplicate,3 709,O=C1CCC(C2CCN(Cc3ccccc3)CC2)(C(=O)N1)c1ccccc1,"3,55"
Duplicate,3 710,OC1=NC(=O)CCC1(C1CCN(CC2=CC=CC=C2)CC1)C1=CC=CC=C1,"3,55"
Duplicate,3 711,OC1=NC(=O)CCC1(C1CCN(CC2=CC=CC=C2)CC1)C1=CC=CC=C1,"3,55"
Duplicate,3 712,OC1=NC(=O)C(CC1)(C1CCN(CC2=CC=CC=C2)CC1)C1=CC=CC=C1,"3,55"
Duplicate,3 713,OC1=NC(=O)C(CC1)(C1CCN(CC2=CC=CC=C2)CC1)C1=CC=CC=C1,"3,55"
Duplicate,3 715,CC(C)=CC(=O)OC1CC2=CC(CC3(C)OC3C3OC(=O)C(=C)C13)OC2=O,"1,05"
Duplicate,3 716,CC(C)=CC(=O)OC1CC2=CC(CC3(C)OC3C3OC(=O)C(=C)C13)OC2=O,"1,05"
Duplicate,3 717,CC(C)=CC(=O)OC1CC2=CC(CC3(C)OC3C3OC(=O)C(=C)C13)OC2=O,"1,05"
Duplicate,3 720,OC(=C)NC1=CC2=CC=CN=C2C=C1,"1,55"
Duplicate,3 721,CC(=O)NC1=CC2=CC=CN=C2C=C1,"1,55"
Duplicate,3 722,CC(=O)NC1=CC2=C(C=C1)N=CC=C2,"1,55"
Duplicate,3 723,CC(=O)Nc1ccc2ncccc2c1,"1,55"
Duplicate,3 724,CC(=O)Nc1ccc2ncccc2c1,"1,55"
Duplicate,3 725,CC(O)=NC1=CC2=CC=CN=C2C=C1,"1,55"
Duplicate,3 726,CC(O)=NC1=CC2=CC=CN=C2C=C1,"1,55"
Duplicate,3 729,CC1=CC=CC=C1C(=N)C1=CC=CC=C1,"3,21"
Duplicate,3 730,Cc1ccccc1C(=N)c1ccccc1,"3,21"
Duplicate,3 731,Cc1ccccc1C(=N)c1ccccc1,"3,21"
Duplicate,3 732,NC(C1=CC=CC=C1)=C1C=CC=CC1=C,"3,21"
Duplicate,3 734,CC(C)NC1=NC(Cl)=NC(NC2CC2)=N1,"3,06"
Duplicate,3 735,CC(C)Nc1nc(Cl)nc(NC2CC2)n1,"3,06"
Duplicate,3 736,CC(C)NC1=NC(NC2CC2)=NC(Cl)=N1,"3,06"
Duplicate,3 737,CC(C)Nc1nc(Cl)nc(NC2CC2)n1,"3,06"
Duplicate,3 738,CC(C)N=C1NC(NC(Cl)=N1)=NC1CC1,"3,06"
Duplicate,3 739,CC(C)N=C1NC(NC(Cl)=N1)=NC1CC1,"3,06"
Duplicate,3 740,CC(C)N=C1NC(Cl)=NC(N1)=NC1CC1,"3,06"
Duplicate,3 741,CC(C)N=C1NC(Cl)=NC(N1)=NC1CC1,"3,06"
Duplicate,3 742,CC(C)NC1=NC(NC(Cl)=N1)=NC1CC1,"3,06"
Duplicate,3 743,CC(C)NC1=NC(NC(Cl)=N1)=NC1CC1,"3,06"
Duplicate,3 744,CC(C)N=C1NC(Cl)=NC(NC2CC2)=N1,"3,06"
Duplicate,3 745,CC(C)N=C1NC(Cl)=NC(NC2CC2)=N1,"3,06"
Duplicate,3 746,CC(C)N=C1N=C(Cl)NC(NC2CC2)=N1,"3,06"
Duplicate,3 747,CC(C)N=C1N=C(Cl)NC(NC2CC2)=N1,"3,06"
Duplicate,3 748,CC(C)NC1=NC(=NC2CC2)N=C(Cl)N1,"3,06"
Duplicate,3 749,CC(C)N=C1NC(NC2CC2)=NC(Cl)=N1,"3,06"
Duplicate,3 750,CC(C)N=C1NC(NC2CC2)=NC(Cl)=N1,"3,06"
Duplicate,3 751,CC(C)NC1=NC(Cl)=NC(N1)=NC1CC1,"3,06"
Duplicate,3 752,CC(C)NC1=NC(Cl)=NC(N1)=NC1CC1,"3,06"
Duplicate,3 754,CCOC(=O)C(C)N=C(O)CCCCSC1=C2NC=NC2=NC=N1,"1,51"
Duplicate,3 755,CCOC(=O)C(C)N=C(O)CCCCSC1=C2NC=NC2=NC=N1,"1,51"
Duplicate,3 756,CCOC(=O)C(C)N=C(O)CCCCSC1=C2N=CNC2=NC=N1,"1,51"
Duplicate,3 757,CCOC(=O)C(C)N=C(O)CCCCSC1=C2N=CNC2=NC=N1,"1,51"
Duplicate,3 759,CCOC(=O)C(C)NC(O)=CCCCSC1=C2N=CNC2=NC=N1,"1,51"
Duplicate,3 760,CCOC(=O)C(C)NC(O)=CCCCSC1=C2NC=NC2=NC=N1,"1,51"
Duplicate,3 761,CCOC(=O)C(C)NC(O)=CCCCSC1=C2NC=NC2=NC=N1,"1,51"
Duplicate,3 762,CCOC(=O)C(C)NC(=O)CCCCSC1=C2NC=NC2=NC=N1,"1,51"
Duplicate,3 763,CCOC(=O)C(C)NC(=O)CCCCSc1ncnc2nc[nH]c12,"1,51"
Duplicate,3 764,CCOC(=O)C(C)NC(=O)CCCCSC1=C2NC=NC2=NC=N1,"1,51"
Duplicate,3 765,CCOC(=O)C(C)NC(=O)CCCCSc1ncnc2N=CNc12,"1,51"
Duplicate,3 766,CCOC(=O)C(C)NC(=O)CCCCSC1=C2N=CNC2=NC=N1,"1,51"
Duplicate,3 767,CCOC(=O)C(C)NC(=O)CCCCSC1=C2N=CNC2=NC=N1,"1,51"
Duplicate,3 768,CCOC(=O)C(C)N=C(O)CCCCSC1=C2N=CN=C2N=CN1,"1,51"
Duplicate,3 769,CCOC(=O)C(C)N=C(O)CCCCSC1=C2N=CN=C2N=CN1,"1,51"
Duplicate,3 770,CCOC(=O)C(C)N=C(O)CCCCSC1=C2N=CN=C2NC=N1,"1,51"
Duplicate,3 771,CCOC(=O)C(C)N=C(O)CCCCSC1=C2N=CN=C2NC=N1,"1,51"
Duplicate,3 772,CCOC(=O)C(C)NC(O)=CCCCSC1=C2N=CN=C2N=CN1,"1,51"
Duplicate,3 773,CCOC(=O)C(C)NC(O)=CCCCSC1=C2N=CN=C2N=CN1,"1,51"
Duplicate,3 774,CCOC(=O)C(C)NC(O)=CCCCSC1=C2N=CN=C2NC=N1,"1,51"
Duplicate,3 775,CCOC(=O)C(C)NC(O)=CCCCSC1=C2N=CN=C2NC=N1,"1,51"
Duplicate,3 776,CCOC(=O)C(C)NC(=O)CCCCSC1=C2N=CN=C2N=CN1,"1,51"
Duplicate,3 777,CCOC(=O)C(C)NC(=O)CCCCSC1=C2N=CN=C2N=CN1,"1,51"
Duplicate,3 778,CCOC(=O)C(C)NC(=O)CCCCSC1=C2N=CN=C2NC=N1,"1,51"
Duplicate,3 779,CCOC(=O)C(C)NC(=O)CCCCSC1=C2N=CN=C2NC=N1,"1,51"
Duplicate,3 781,CSC1=CC=C(NS(=O)(=O)C(F)(F)F)C=C1,"3,74"
Duplicate,3 782,CSc1ccc(NS(=O)(=O)C(F)(F)F)cc1,"3,74"
Duplicate,3 783,CSc1ccc(NS(=O)(=O)C(F)(F)F)cc1,"3,74"
Duplicate,3 785,CSC1=CC=C(C=C1)N=S(O)(=O)C(F)(F)F,"3,74"
Duplicate,3 788,CS(=O)(=O)c1ccc(NS(=O)(=O)C(F)(F)F)cc1,"1,99"
Duplicate,3 789,CS(=O)(=O)C1=CC=C(NS(=O)(=O)C(F)(F)F)C=C1,"1,99"
Duplicate,3 790,CS(=O)(=O)c1ccc(NS(=O)(=O)C(F)(F)F)cc1,"1,99"
Duplicate,3 792,CS(=O)(=O)C1=CC=C(C=C1)N=S(O)(=O)C(F)(F)F,"1,99"
Duplicate,3 794,OS(=C)(=O)C1=CC=C(NS(=O)(=O)C(F)(F)F)C=C1,"1,99"
Duplicate,3 795,OS(=C)(=O)C1=CC=C(C=C1)N=S(O)(=O)C(F)(F)F,"1,99"
Duplicate,3 798,Oc1cccc(NS(=O)(=O)C(F)(F)F)c1,"2,51"
Duplicate,3 799,OC1=CC(NS(=O)(=O)C(F)(F)F)=CC=C1,"2,51"
Duplicate,3 800,OC1=CC=CC(NS(=O)(=O)C(F)(F)F)=C1,"2,51"
Duplicate,3 801,Oc1cccc(NS(=O)(=O)C(F)(F)F)c1,"2,51"
Duplicate,3 802,OC1=CC(=CC=C1)N=S(O)(=O)C(F)(F)F,"2,51"
Duplicate,3 803,OC1=CC(=CC=C1)N=S(O)(=O)C(F)(F)F,"2,51"
Duplicate,3 805,FC1=CC=C(NS(=O)(=O)C(F)(F)F)C=C1,"3,25"
Duplicate,3 806,FC1=CC=C(NS(=O)(=O)C(F)(F)F)C=C1,"3,25"
Duplicate,3 807,Fc1ccc(NS(=O)(=O)C(F)(F)F)cc1,"3,25"
Duplicate,3 809,OS(=O)(=NC1=CC=C(F)C=C1)C(F)(F)F,"3,25"
Duplicate,3 811,FC(F)(F)S(=O)(=O)NC1=CC=C(Cl)C=C1,"3,96"
Duplicate,3 812,FC(F)(F)S(=O)(=O)NC1=CC=C(Cl)C=C1,"3,96"
Duplicate,3 814,OS(=O)(=NC1=CC=C(Cl)C=C1)C(F)(F)F,"3,96"
Duplicate,3 816,CC(C)C1=CN=C(N1C)[N+]([O-])=O,"1,09"
Duplicate,3 817,CC(C)c1cnc(n1C)[N+]([O-])=O,"1,09"
Duplicate,3 818,CC(C)c1cnc(n1C)[N+]([O-])=O,"1,09"
Duplicate,3 819,CC(C)C1=CN=C(N1C)[N+]([O-])=O,"1,09"
Duplicate,3 822,OCC(N=C(O)C=C=N)C(O)C1=CC=C(C=C1)[N+]([O-])=O,"-0,22"
Duplicate,3 823,OCC(N=C(O)C=C=N)C(O)C1=CC=C(C=C1)N(=O)=O,"-0,22"
Duplicate,3 825,OCC(N=C(O)CC#N)C(O)C1=CC=C(C=C1)[N+]([O-])=O,"-0,22"
Duplicate,3 826,OCC(N=C(O)CC#N)C(O)C1=CC=C(C=C1)N(=O)=O,"-0,22"
Duplicate,3 827,OCC(NC(=O)C=C=N)C(O)C1=CC=C(C=C1)[N+]([O-])=O,"-0,22"
Duplicate,3 828,OCC(NC(=O)C=C=N)C(O)C1=CC=C(C=C1)[N+]([O-])=O,"-0,22"
Duplicate,3 829,OCC(NC(=O)C=C=N)C(O)C1=CC=C(C=C1)N(=O)=O,"-0,22"
Duplicate,3 830,OCC(NC(=O)CC#N)C(O)C1=CC=C(C=C1)[N+]([O-])=O,"-0,22"
Duplicate,3 831,OCC(NC(=O)CC#N)C(O)c1ccc(cc1)[N+]([O-])=O,"-0,22"
Duplicate,3 832,OCC(NC(=O)CC#N)C(O)c1ccc(cc1)N(=O)=O,"-0,22"
Duplicate,3 833,OCC(NC(=O)CC#N)C(O)c1ccc(cc1)[N+]([O-])=O,"-0,22"
Duplicate,3 834,OCC(NC(=O)CC#N)C(O)C1=CC=C(C=C1)[N+]([O-])=O,"-0,22"
Duplicate,3 835,OCC(NC(=O)CC#N)C(O)C1=CC=C(C=C1)N(=O)=O,"-0,22"
Duplicate,3 837,NC#CC(O)=NC(CO)C(O)C1=CC=C(C=C1)[N+]([O-])=O,"-0,22"
Duplicate,3 838,NC#CC(O)=NC(CO)C(O)C1=CC=C(C=C1)[N+]([O-])=O,"-0,22"
Duplicate,3 839,NC#CC(=O)NC(CO)C(O)C1=CC=C(C=C1)N(=O)=O,"-0,22"
Duplicate,3 840,NC#CC(=O)NC(CO)C(O)C1=CC=C(C=C1)[N+]([O-])=O,"-0,22"
Duplicate,3 841,NC#CC(=O)NC(CO)C(O)C1=CC=C(C=C1)[N+]([O-])=O,"-0,22"
Duplicate,3 843,OCC(NC(O)=CC#N)C(O)C1=CC=C(C=C1)[N+]([O-])=O,"-0,22"
Duplicate,3 844,OCC(NC(O)=CC#N)C(O)C1=CC=C(C=C1)N(=O)=O,"-0,22"
Duplicate,3 845,OCC(NC(O)=C=C=N)C(O)C1=CC=C(C=C1)N(=O)=O,"-0,22"
Duplicate,3 846,OCC(NC(O)=C=C=N)C(O)C1=CC=C(C=C1)[N+]([O-])=O,"-0,22"
Duplicate,3 848,CC(C)(N=C(O)C1=CC(Cl)=CC(Cl)=C1)C#C,"3,43"
Duplicate,3 849,CC(C)(N=C(O)C1=CC(Cl)=CC(Cl)=C1)C#C,"3,43"
Duplicate,3 850,CC(C)(NC(=O)C1=CC(Cl)=CC(Cl)=C1)C#C,"3,43"
Duplicate,3 851,CC(C)(NC(=O)c1cc(Cl)cc(Cl)c1)C#C,"3,43"
Duplicate,3 854,CCCNC(C)=C(O)NC1=C(SC=C1C)C(=O)OC,"1,89"
Duplicate,3 856,CCCNC(=C)C(O)NC1=C(SC=C1C)C(=O)OC,"1,89"
Duplicate,3 858,CCCNC(C)C(=O)NC1=C(SC=C1C)C(=O)OC,"1,89"
Duplicate,3 859,CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC,"1,89"
Duplicate,3 860,CCCNC(C)C(=O)NC1=C(SC=C1C)C(=O)OC,"1,89"
Duplicate,3 861,CCCN=C(C)C(O)NC1=C(SC=C1C)C(=O)OC,"1,89"
Duplicate,3 862,CCCNC(C)C(O)=NC1=C(SC=C1C)C(=O)OC,"1,89"
Duplicate,3 863,CCCNC(C)C(O)=NC1=C(SC=C1C)C(=O)OC,"1,89"
Duplicate,3 865,OCCOC1=C(Br)C=C(Br)C=C1Br,"3,42"
Duplicate,3 866,OCCOC1=C(Br)C=C(Br)C=C1Br,"3,42"
Duplicate,3 868,COC(=O)C1C(C=C(C)C)C1(C)C,"3,76"
Duplicate,3 869,COC(=O)[C@@H]1[C@@H](C=C(C)C)C1(C)C,"3,76"
Duplicate,3 870,COC(=O)C1C(C=C(C)C)C1(C)C,"3,76"
Duplicate,3 871,COC(=O)[C@@H]1[C@@H](C=C(C)C)C1(C)C,"3,76"
Duplicate,3 872,COC(=O)C1C(C=C(C)C)C1(C)C,"3,76"
Duplicate,3 874,CN1CCN2C(C1)C1=CC=CC=C1CC1=CC=CC=C21,"4,24"
Duplicate,3 875,CN1CCN2C(C1)C1=C(CC3=CC=CC=C23)C=CC=C1,"4,24"
Duplicate,3 877,OCCN1CCOC1=Nc1ncc(s1)[N+]([O-])=O,"0,43"
Duplicate,3 878,OCCN1CCOC1=Nc1ncc(s1)N(=O)=O,"0,43"
Duplicate,3 879,OCCN1CCOC1=Nc1ncc(s1)[N+]([O-])=O,"0,43"
Duplicate,3 880,OCCN1CCOC1=Nc1ncc(s1)N(=O)=O,"0,43"
Duplicate,3 881,OCCN1CCO\\C1=N/C1=NC=C(S1)[N+]([O-])=O,"0,43"
Duplicate,3 882,OCCN1CCOC1=NC1=NC=C(S1)[N+]([O-])=O,"0,43"
Duplicate,3 884,OCCN1CCNC1=NC1=NC=C(S1)[N+]([O-])=O,"1,23"
Duplicate,3 885,OCCN1CCNC1=NC1=NC=C(S1)[N+]([O-])=O,"1,23"
Duplicate,3 886,OCCN1CCN=C1Nc1ncc(s1)[N+]([O-])=O,"1,23"
Duplicate,3 887,OCCN1CCN=C1NC1=NC=C(S1)[N+]([O-])=O,"1,23"
Duplicate,3 888,OCCN1CCN=C1NC1=NC=C(S1)[N+]([O-])=O,"1,23"
Duplicate,3 889,OCCN1CCN=C1N=C1NC=C(S1)[N+]([O-])=O,"1,23"
Duplicate,3 890,OCCN1CCN=C1N=C1NC=C(S1)[N+]([O-])=O,"1,23"
Duplicate,3 892,CCCN=C(O)C1=CC2=CC=CC=C2O1,"2,65"
Duplicate,3 893,CCCNC(=O)C1=CC2=CC=CC=C2O1,"2,65"
Duplicate,3 894,CCCNC(=O)C1=CC2=CC=CC=C2O1,"2,65"
Duplicate,3 895,CCCNC(=O)C1=Cc2ccccc2O1,"2,65"
Duplicate,3 896,CCCNC(=O)c1cc2ccccc2o1,"2,65"
Duplicate,3 899,COC1=CC=CC2=C1C(=O)C1=C(C(O)=C3CC(O)(CC(O)C3=C1O)C(O)=CO)C2=O,"2,74"
Duplicate,3 900,COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(CC(O)(CC3O)C(O)=CO)C(O)=C1C2=O,"2,74"
Duplicate,3 902,COc1cccc2C(=O)c3c(O)c4CC(O)(CC(O)c4c(O)c3C(=O)c12)C(=O)CO,"2,74"
Duplicate,3 903,COC1=CC=CC2=C1C(=O)C1=C(C(O)=C3CC(O)(CC(O)C3=C1O)C(=O)CO)C2=O,"2,74"
Duplicate,3 904,COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(CC(O)(CC3O)C(=O)CO)C(O)=C1C2=O,"2,74"
Duplicate,3 905,COc1cccc2C(=O)c3c(O)c4CC(O)(CC(O)c4c(O)c3C(=O)c12)C(=O)CO,"2,74"
Duplicate,3 906,COC1=C2C(=O)C3=C(O)C4=C(CC(O)(CC4O)C(O)C=O)C(O)=C3C(=O)C2=CC=C1,"2,74"
Duplicate,3 907,COC1=CC=CC2=C1C(=O)C1=C(C(O)=C3CC(O)(CC(O)C3=C1O)C(O)C=O)C2=O,"2,74"
Duplicate,3 909,CCOC(=O)C1=CC=C(NC(=O)C(F)(F)F)C=C1,"2,25"
Duplicate,3 910,CCOC(=O)C1=CC=C(NC(=O)C(F)(F)F)C=C1,"2,25"
Duplicate,3 911,CCOC(=O)c1ccc(NC(=O)C(F)(F)F)cc1,"2,25"
Duplicate,3 912,CCOC(=O)C1=CC=C(C=C1)N=C(O)C(F)(F)F,"2,25"
Duplicate,3 914,NC1=CC=C(C=C1)S(=O)(=O)N1C(=O)NC(=O)C1(C1=CC=CC=C1)C1=CC=CC=C1,"3,27"
Duplicate,3 915,Nc1ccc(cc1)S(=O)(=O)N1C(=O)NC(=O)C1(c1ccccc1)c1ccccc1,"3,27"
Duplicate,3 916,NC1=CC=C(C=C1)S(=O)(=O)N1C(=O)NC(=O)C1(C1=CC=CC=C1)C1=CC=CC=C1,"3,27"
Duplicate,3 917,Nc1ccc(cc1)S(=O)(=O)N1C(=O)NC(=O)C1(c1ccccc1)c1ccccc1,"3,27"
Duplicate,3 918,NC1=CC=C(C=C1)S(=O)(=O)N1C(O)=NC(=O)C1(C1=CC=CC=C1)C1=CC=CC=C1,"3,27"
Duplicate,3 919,NC1=CC=C(C=C1)S(=O)(=O)N1C(O)=NC(=O)C1(C1=CC=CC=C1)C1=CC=CC=C1,"3,27"
Duplicate,3 920,NC1=CC=C(C=C1)S(=O)(=O)N1C(=O)N=C(O)C1(C1=CC=CC=C1)C1=CC=CC=C1,"3,27"
Duplicate,3 921,NC1=CC=C(C=C1)S(=O)(=O)N1C(=O)N=C(O)C1(C1=CC=CC=C1)C1=CC=CC=C1,"3,27"
Duplicate,3 923,ClC1=NON=C1C1=CC=CC=C1,"3,20"
Duplicate,3 924,Clc1nonc1-c1ccccc1,"3,20"
Duplicate,3 925,ClC1=NON=C1C1=CC=CC=C1,"3,20"
Duplicate,3 926,Clc1nonc1-c1ccccc1,"3,20"
Duplicate,3 928,COC1=CC(CC2=C(N)N=C(N)N=C2)=CC(C)=C1OC,"1,62"
Duplicate,3 929,COc1cc(Cc2cnc(N)nc2N)cc(C)c1OC,"1,62"
Duplicate,3 930,COC1=C(OC)C(C)=CC(CC2=CN=C(N)N=C2N)=C1,"1,62"
Duplicate,3 931,COc1cc(Cc2cnc(N)nc2N)cc(C)c1OC,"1,62"
Duplicate,3 932,COC1=CC(CC2=C(N)NC(=N)N=C2)=CC(C)=C1OC,"1,62"
Duplicate,3 933,COC1=C(OC)C(C)=CC(CC2=C(N)NC(=N)N=C2)=C1,"1,62"
Duplicate,3 934,COC1=CC(CC2=CNC(=N)NC2=N)=CC(C)=C1OC,"1,62"
Duplicate,3 935,COC1=C(OC)C(C)=CC(CC2=CNC(=N)NC2=N)=C1,"1,62"
Duplicate,3 936,COC1=CC(CC2=CNC(N)=NC2=N)=CC(C)=C1OC,"1,62"
Duplicate,3 937,COC1=C(OC)C(C)=CC(CC2=CNC(N)=NC2=N)=C1,"1,62"
Duplicate,3 938,COC1=CC(CC2=CN=C(N)NC2=N)=CC(C)=C1OC,"1,62"
Duplicate,3 939,COC1=C(OC)C(C)=CC(CC2=CN=C(N)NC2=N)=C1,"1,62"
Duplicate,3 940,COC1=CC(CC2=CNC(=N)N=C2N)=CC(C)=C1OC,"1,62"
Duplicate,3 942,ClC1=CC(OC2=CC=CC=C2)=CC(Cl)=C1,"5,21"
Duplicate,3 943,ClC1=CC(OC2=CC=CC=C2)=CC(Cl)=C1,"5,21"
Duplicate,3 944,Clc1cc(Cl)cc(Oc2ccccc2)c1,"5,21"
Duplicate,3 946,OC(NC1=CC=CC=C1)=NS(=O)(=O)C1=CC=C(Cl)C=C1,"3,61"
Duplicate,3 947,ClC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1=CC=CC=C1,"3,61"
